base_date,emd_nm,averageTemperature,lowestTemperature,lowestTemperatureTime,highestTemperature,highestTemperatureTime,dailyRainfall,maximumWindSpeed,maximumWindSpeedTime,averageWindSpeed,maximumWindSpeedDirection
2019-10,예래동,17.838709677419352,14.545161290322582,1263.8064516129032,21.922580645161283,1208.1935483870968,4.387096774193548,9.93225806451613,1134.967741935484,3.0354838709677416,163.2806451612903
2019-10,오라동,9.464285714285714,6.260714285714287,1159.142857142857,12.960714285714289,1104.0714285714287,2.375,9.492857142857144,1151.9642857142858,2.4928571428571438,147.46428571428572
2019-10,외도동,18.566666666666666,14.625925925925927,1262.2962962962963,22.42222222222223,1227.3333333333333,6.666666666666667,8.988888888888892,1282.148148148148,2.3370370370370375,158.14074074074077
2019-10,용담1동,18.566666666666666,14.625925925925927,1262.2962962962963,22.42222222222223,1227.3333333333333,6.666666666666667,8.988888888888892,1282.148148148148,2.3370370370370375,158.14074074074077
2019-10,용담2동,18.566666666666666,14.625925925925927,1262.2962962962963,22.42222222222223,1227.3333333333333,6.666666666666667,8.988888888888892,1282.148148148148,2.3370370370370375,158.14074074074077
2019-10,우도면,19.259259259259256,17.2,931.5555555555555,21.581481481481486,1129.5925925925926,0.7222222222222222,12.503703703703705,1293.111111111111,6.562962962962963,163.36666666666667
2019-10,이도1동,17.446666666666665,14.413333333333332,1310.9,20.669999999999998,1168.0666666666666,8.25,8.023333333333333,1146.8,2.963333333333333,188.44666666666672
2019-10,이도2동,17.446666666666665,14.413333333333332,1310.9,20.669999999999998,1168.0666666666666,8.25,8.023333333333333,1146.8,2.963333333333333,188.44666666666672
2019-10,이호동,18.566666666666666,14.625925925925927,1262.2962962962963,22.42222222222223,1227.3333333333333,6.666666666666667,8.988888888888892,1282.148148148148,2.3370370370370375,158.14074074074077
2019-10,일도1동,18.566666666666666,14.625925925925927,1262.2962962962963,22.42222222222223,1227.3333333333333,6.666666666666667,8.988888888888892,1282.148148148148,2.3370370370370375,158.14074074074077
2019-10,일도2동,18.566666666666666,14.625925925925927,1262.2962962962963,22.42222222222223,1227.3333333333333,6.666666666666667,8.988888888888892,1282.148148148148,2.3370370370370375,158.14074074074077
2019-10,정방동,19.532258064516128,15.496774193548388,923.1612903225806,23.938709677419357,1262.5483870967741,7.274193548387097,10.083870967741932,1269.5806451612902,3.1903225806451605,120.07741935483871
2019-10,조천읍,17.446666666666665,14.413333333333332,1310.9,20.669999999999998,1168.0666666666666,8.25,8.023333333333333,1146.8,2.963333333333333,188.44666666666672
2019-10,중문동,19.051612903225806,14.85483870967742,920.3548387096774,23.554838709677416,1278.4516129032259,5.290322580645161,8.74193548387097,1341.5806451612902,1.7967741935483872,195.16451612903228
2019-10,중앙동,19.532258064516128,15.496774193548388,923.1612903225806,23.938709677419357,1262.5483870967741,7.274193548387097,10.083870967741932,1269.5806451612902,3.1903225806451605,120.07741935483871
2019-10,천지동,19.532258064516128,15.496774193548388,923.1612903225806,23.938709677419357,1262.5483870967741,7.274193548387097,10.083870967741932,1269.5806451612902,3.1903225806451605,120.07741935483871
2019-10,추자면,19.261290322580646,17.016129032258064,1189.9354838709678,21.809677419354838,1091.3548387096773,4.661290322580645,8.922580645161291,977.3225806451613,3.0516129032258057,115.23225806451616
2019-10,표선면,18.58387096774193,14.961290322580643,1191.3870967741937,22.645161290322577,1163.2903225806451,9.435483870967742,8.780645161290325,1264.8064516129032,3.4935483870967743,175.0258064516129
2019-10,한림읍,18.838709677419352,15.53870967741935,1144.3870967741937,22.19677419354839,1154.0967741935483,4.709677419354839,9.600000000000001,1288.967741935484,3.3064516129032264,66.2709677419355
2019-10,화북동,18.566666666666666,14.625925925925927,1262.2962962962963,22.42222222222223,1227.3333333333333,6.666666666666667,8.988888888888892,1282.148148148148,2.3370370370370375,158.14074074074077
2019-10,효돈동,19.532258064516128,15.496774193548388,923.1612903225806,23.938709677419357,1262.5483870967741,7.274193548387097,10.083870967741932,1269.5806451612902,3.1903225806451605,120.07741935483871
2019-11,건입동,13.13,8.126666666666667,994.8333333333334,17.963333333333335,1140.8,1.3333333333333333,8.853333333333333,1122.7,2.1966666666666668,194.61999999999998
2019-11,구좌읍,13.880000000000003,9.563333333333336,1146.0333333333333,17.373333333333335,1100.8,2.066666666666667,11.743333333333336,1158.0333333333333,4.686666666666667,250.16
2019-11,남원읍,14.863333333333333,10.23,1105.7,19.653333333333325,1156.6666666666667,0.75,10.013333333333334,1208.6,3.423333333333334,182.96999999999997
2019-11,노형동,13.13,8.126666666666667,994.8333333333334,17.963333333333335,1140.8,1.3333333333333333,8.853333333333333,1122.7,2.1966666666666668,194.61999999999998
2019-11,대륜동,14.863333333333333,10.23,1105.7,19.653333333333325,1156.6666666666667,0.75,10.013333333333334,1208.6,3.423333333333334,182.96999999999997
2019-11,대정읍,14.166666666666663,10.03,1028.5333333333333,18.133333333333336,1129.8666666666666,0.48333333333333334,11.673333333333334,1306.1666666666667,4.503333333333333,250.57666666666668
2019-11,대천동,12.993333333333336,9.106666666666666,878.0666666666667,17.433333333333334,1079.3666666666666,0.9666666666666667,10.560000000000002,1165.9666666666667,3.2133333333333334,134.99333333333337
2019-11,도두동,13.13,8.126666666666667,994.8333333333334,17.963333333333335,1140.8,1.3333333333333333,8.853333333333333,1122.7,2.1966666666666668,194.61999999999998
