base_date,emd_nm,disQuantity,disCount
2019-06,구좌읍,0.0,0.0
2019-06,노형동,249771700.0,128282.0
2019-06,도두동,14928650.0,6168.0
2019-06,봉개동,14280100.0,6288.0
2019-06,삼도1동,66023250.0,33256.0
2019-06,삼도2동,42470250.0,21927.0
2019-06,삼도동,0.0,0.0
2019-06,삼양동,72513650.0,35008.0
2019-06,아라동,113778750.0,57400.0
2019-06,애월읍,9119450.0,4870.0
2019-06,연동,218907700.0,111419.0
2019-06,오라동,60701300.0,29322.0
2019-06,외도동,104250600.0,54073.0
2019-06,용담1동,33602700.0,16284.0
2019-06,용담2동,62716200.0,32685.0
2019-06,이도1동,47764000.0,22322.0
2019-06,이도2동,205625750.0,103104.0
2019-06,이호동,20099350.0,9373.0
2019-06,일도1동,26688500.0,9489.0
2019-06,일도2동,155413950.0,81272.0
2019-06,조천읍,0.0,0.0
2019-06,한경면,0.0,0.0
2019-06,한림읍,0.0,0.0
2019-06,화북동,117624000.0,67926.0
2019-07,건입동,45293000.0,20645.0
2019-07,구좌읍,0.0,0.0
2019-07,노형동,285294600.0,144711.0
2019-07,도두동,17711000.0,7192.0
2019-07,봉개동,17100450.0,7313.0
2019-07,삼도1동,78909850.0,38458.0
2019-07,삼도2동,48112950.0,24899.0
2019-07,삼도동,0.0,0.0
2019-07,삼양동,85098550.0,40299.0
2019-07,아라동,127378100.0,63555.0
2019-07,애월읍,10270200.0,5397.0
2019-07,연동,247351250.0,124408.0
2019-07,오라동,69733250.0,33510.0
2019-07,외도동,121696700.0,60712.0
2019-07,용담1동,37732450.0,18312.0
2019-07,용담2동,72460150.0,37344.0
2019-07,이도1동,53482800.0,25246.0
2019-07,이도2동,238906250.0,117489.0
2019-07,이호동,24058150.0,10808.0
2019-07,일도1동,27174700.0,10520.0
2019-07,일도2동,179783650.0,91836.0
2019-07,조천읍,0.0,0.0
2019-07,한경면,0.0,0.0
2019-07,한림읍,0.0,0.0
2019-07,화북동,135698950.0,75437.0
2019-08,건입동,42137850.0,20977.0
2019-08,구좌읍,0.0,0.0
2019-08,노형동,276296300.0,145675.0
2019-08,도두동,18410750.0,7550.0
2019-08,봉개동,15576300.0,7085.0
2019-08,삼도1동,77069550.0,38645.0
2019-08,삼도2동,46497550.0,24770.0
2019-08,삼도동,0.0,0.0
2019-08,삼양동,77785400.0,39658.0
2019-08,아라동,122868750.0,63229.0
2019-08,애월읍,10040150.0,5529.0
2019-08,연동,243311961.0,126000.0
2019-08,오라동,68248150.0,34138.0
2019-08,외도동,115866850.0,61265.0
2019-08,용담1동,38550650.0,18935.0
2019-08,용담2동,70041300.0,37229.0
2019-08,이도1동,52549050.0,25290.0
2019-08,이도2동,227882550.0,114911.0
