base_date,emd_nm,disQuantity,disCount
20-Oct,구좌읍,31771650,11644
20-Oct,노형동,226806550,130109
20-Oct,도두동,16221350,6662
20-Oct,봉개동,10538400,5450
20-Oct,삼도1동,56786450,31739
20-Oct,삼도2동,30493350,16995
20-Oct,삼도동,,
20-Oct,삼양동,57403500,30854
20-Oct,아라동,89824360,49846
20-Oct,애월읍,88804900,36245
20-Oct,연동,192379850,109900
20-Oct,오라동,52101450,27855
20-Oct,외도동,94035000,51594
20-Oct,용담1동,31142250,16989
20-Oct,용담2동,58012300,33277
20-Oct,이도1동,38697650,21834
20-Oct,이도2동,186459800,100585
20-Oct,이호동,19585650,9297
20-Oct,일도1동,22289750,8768
20-Oct,일도2동,145706900,83883
20-Oct,조천읍,57581350,25008
20-Oct,한경면,18426750,5880
20-Oct,한림읍,72275700,21223
20-Oct,화북동,104587500,64701
20-Nov,건입동,31088250,15670
20-Nov,구좌읍,31805750,10846
20-Nov,노형동,226883700,120043
20-Nov,도두동,16680400,6203
20-Nov,봉개동,9931850,4732
20-Nov,삼도1동,56057350,28456
20-Nov,삼도2동,30512400,15412
20-Nov,삼도동,,
20-Nov,삼양동,56359750,27803
20-Nov,아라동,91370150,46474
20-Nov,애월읍,90769100,33750
20-Nov,연동,192448200,99682
20-Nov,오라동,51258950,25437
20-Nov,외도동,92592950,46764
20-Nov,용담1동,29070650,14476
20-Nov,용담2동,54404550,28913
20-Nov,이도1동,38705450,20129
20-Nov,이도2동,182561200,91244
20-Nov,이호동,18610050,8264
20-Nov,일도1동,22816850,7945
20-Nov,일도2동,139672700,74351
20-Nov,조천읍,57125750,23341
20-Nov,한경면,19011800,5365
20-Nov,한림읍,69619800,19312
20-Nov,화북동,104108700,57994
20-Dec,건입동,33057300,15562
20-Dec,구좌읍,30301100,10886
20-Dec,노형동,251097150,123589
20-Dec,도두동,16457700,6315
20-Dec,봉개동,10899750,4825
20-Dec,삼도1동,59686800,27552
20-Dec,삼도2동,31454950,15119
20-Dec,삼도동,,
20-Dec,삼양동,65467000,29644
20-Dec,아라동,100742050,48409
20-Dec,애월읍,89813400,33185
20-Dec,연동,208752100,103163
20-Dec,오라동,58357700,26662
20-Dec,외도동,103457200,48695
20-Dec,용담1동,30659050,14536
20-Dec,용담2동,58386450,28376
20-Dec,이도1동,39962500,19465
20-Dec,이도2동,199829050,93729
20-Dec,이호동,19500350,8346
20-Dec,일도1동,21269500,7386
20-Dec,일도2동,155841000,74752
20-Dec,조천읍,56285100,22622
20-Dec,한경면,18540550,5109
20-Dec,한림읍,65147800,18466
20-Dec,화북동,113563850,59311
21-Jan,건입동,31458900,14598
21-Jan,구좌읍,27629900,9941
21-Jan,노형동,241622900,116502
21-Jan,도두동,16382500,6075
21-Jan,봉개동,10276800,4626
21-Jan,삼도1동,56976550,26398
21-Jan,삼도2동,28315800,13116
21-Jan,삼도동,,
21-Jan,삼양동,62924550,28505
21-Jan,아라동,97639150,45881
21-Jan,애월읍,85172300,31899
21-Jan,연동,199292700,98467
21-Jan,오라동,56647600,26095
21-Jan,외도동,102002650,47089
21-Jan,용담1동,28577300,13543
21-Jan,용담2동,53981100,26266
21-Jan,이도1동,34948550,17559
21-Jan,이도2동,192946200,88995
21-Jan,이호동,19732050,8511
21-Jan,일도1동,19827300,6759
21-Jan,일도2동,146128850,68822
21-Jan,조천읍,57669650,23084
21-Jan,한경면,17514050,4772
21-Jan,한림읍,59577450,17839
21-Jan,화북동,107817050,56049
21-Feb,건입동,30579800,13929
21-Feb,구좌읍,28820800,9674
21-Feb,노형동,222337000,104758
21-Feb,도두동,15290750,5585
21-Feb,봉개동,9973000,4213
21-Feb,삼도1동,54670250,24766
21-Feb,삼도2동,27084650,12340
21-Feb,삼도동,,
21-Feb,삼양동,61443800,26812
21-Feb,아라동,88895450,41835
21-Feb,애월읍,82476950,30004
21-Feb,연동,186345800,90224
21-Feb,오라동,53277500,24022
21-Feb,외도동,97543750,44217
21-Feb,용담1동,26796950,12550
21-Feb,용담2동,54376250,25702
21-Feb,이도1동,34971550,16569
21-Feb,이도2동,187192150,83931
21-Feb,이호동,19827300,8317
21-Feb,일도1동,21021700,6625
21-Feb,일도2동,146380950,66600
21-Feb,조천읍,55590950,21768
21-Feb,한경면,16930100,4675
21-Feb,한림읍,59513884,16949
21-Feb,화북동,106634100,53507
21-Mar,건입동,31315250,14989
21-Mar,구좌읍,32632700,11021
21-Mar,노형동,228888300,111468
21-Mar,도두동,16096600,5856
21-Mar,봉개동,10229450,4564
21-Mar,삼도1동,55908900,26179
21-Mar,삼도2동,25301400,12026
21-Mar,삼도동,,
21-Mar,삼양동,63350450,29021
21-Mar,아라동,89338000,43444
21-Mar,애월읍,90472850,33136
21-Mar,연동,195710350,96494
21-Mar,오라동,54087550,25109
21-Mar,외도동,99604800,46951
21-Mar,용담1동,28778250,13500
21-Mar,용담2동,57123750,27646
21-Mar,이도1동,42418400,18749
21-Mar,이도2동,192615908,90126
21-Mar,이호동,21336450,8888
21-Mar,일도1동,24080650,7733
21-Mar,일도2동,145228100,69869
21-Mar,조천읍,61810650,24843
21-Mar,한경면,20513000,5395
21-Mar,한림읍,69808550,19296
21-Mar,화북동,110990300,58259
21-Apr,건입동,,
21-Apr,구좌읍,,
21-Apr,노형동,,
21-Apr,도두동,,
21-Apr,봉개동,,
21-Apr,삼도1동,,
21-Apr,삼도2동,,
21-Apr,삼도동,,
21-Apr,삼양동,,
21-Apr,아라동,,
21-Apr,애월읍,,
21-Apr,연동,,
21-Apr,오라동,,
21-Apr,외도동,,
21-Apr,용담1동,,
21-Apr,용담2동,,
21-Apr,이도1동,,
21-Apr,이도2동,,
21-Apr,이호동,,
21-Apr,일도1동,,
21-Apr,일도2동,,
21-Apr,조천읍,,
21-Apr,한경면,,
21-Apr,한림읍,,
21-Apr,화북동,,
21-May,건입동,31930650,16069
21-May,구좌읍,36414250,12900
21-May,노형동,229772950,122793
21-May,도두동,17120850,6737
21-May,봉개동,10932400,5376
21-May,삼도1동,59219600,30906
21-May,삼도2동,25355100,13072
21-May,삼도동,,
21-May,삼양동,64583900,32936
21-May,아라동,91783800,48201
21-May,애월읍,103921050,40233
21-May,연동,199433350,107165
21-May,오라동,53824050,27169
21-May,외도동,99823050,51346
21-May,용담1동,33225600,16818
21-May,용담2동,58469900,31237
21-May,이도1동,44945900,21273
21-May,이도2동,194337200,99279
21-May,이호동,21556900,10005
21-May,일도1동,22647500,8338
21-May,일도2동,148770500,80113
21-May,조천읍,62018800,26252
21-May,한경면,25340250,7173
21-May,한림읍,79801800,23239
21-May,화북동,111696750,64746
21-Jun,건입동,31770500,16837
21-Jun,구좌읍,40135900,15055
21-Jun,노형동,239620550,131746
21-Jun,도두동,16853000,7075
21-Jun,봉개동,11089550,5622
21-Jun,삼도1동,62155550,33727
21-Jun,삼도2동,26234500,14117
21-Jun,삼도동,,
21-Jun,삼양동,66671050,34436
21-Jun,아라동,94879400,50400
21-Jun,애월읍,104833900,41954
21-Jun,연동,206363160,114216
21-Jun,오라동,55069900,28462
21-Jun,외도동,102315650,53738
21-Jun,용담1동,33434200,17872
21-Jun,용담2동,60488150,34185
21-Jun,이도1동,29630900,14232
21-Jun,이도2동,201626650,106727
21-Jun,이호동,22727150,10944
21-Jun,일도1동,10513800,4372
21-Jun,일도2동,149716500,84876
21-Jun,조천읍,68579550,29804
21-Jun,한경면,25355150,7557
21-Jun,한림읍,83268690,24862
21-Jun,화북동,112522450,67508
